source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob,desi_rv,desi_rv_err,desi_targetid
790287726359380096,173.1299965546646,50.44780800697508,0.0380581717019702,0.1771220862865448,-7.351287235339099,-8.53335464959742,-17.846717552585062,-1.829427008054296,-10.922239083191574,-2.750319799926533,0.1300088912071084,0.1647809677029992,18.8029892668128,18.623395988717675,18.58148604258895,-165.99631375034988,3.654699923285974,-2.500000141156457,0.940442002556888,-155.24058175637506,2.0641017362221734,39633255745455495
790312224853065728,171.7220556692268,50.19331434222626,0.3575282432611543,0.2043250799179077,-7.093914697455209,-8.813912033834553,-18.72573614351012,-1.5118623605296873,-10.931651432004736,-2.9167907096830694,0.1566533834275137,0.1640272280412264,19.056071542203423,18.8818226531148,18.81149692647159,-163.7254397664474,5.176271978732196,-2.749999991521416,0.8286589378919779,-154.95730073473553,3.471029053272036,39633251861531100
791673527625207040,175.22710159429448,50.97257767519914,0.1593605563786643,0.116049975156784,-7.606096267926072,-8.081902436197968,-16.45312111919884,-2.143990271619689,-10.801123240305706,-2.550604668095298,0.0940282813221467,0.0990175350716709,18.35708604753017,18.125086080282927,18.071518624201417,-162.13728512445337,3.539028518738088,-1.9377520223328384,0.8717481366398603,-159.18490203709482,1.8779471310121307,39633263437811128
791698124900447616,176.12612272402282,51.2515425659589,0.20872611242074,0.1292423754930496,-7.999284482634605,-8.399775630618526,-15.82750419492811,-2.2184023183860067,-11.270676858504618,-2.741646591014256,0.1057220112929029,0.1072748971917679,18.16259452328086,18.144065089523792,18.21198038756848,-170.98131025040658,4.118189613675627,-2.29579544570313,0.8610685788616392,-173.17742760549373,3.965424248513102,39633267254625433
792019903850623616,174.9239774441034,52.01018086564756,0.3193963619076515,0.1326964646577835,-7.188669878573781,-7.689761479731788,-16.036577728628572,-1.1750336812671591,-10.246245720590668,-2.4132664319461847,0.1232922417106868,0.1106971350268224,18.75024259462953,18.564038641750813,18.51906478777528,-170.48887882558455,3.008893155576333,-10000.0,0.825987685358403,-170.03450663308746,3.1467947083900056,39633278528915233
792020659764386688,175.09076544250405,52.01850049852466,-0.1972708999370907,0.1371879130601883,-7.116666793415891,-7.69798688650171,-15.946460838960434,-1.224925187968099,-10.1851337007375,-2.4837471391754065,0.1407729183546401,0.1106441705709353,18.76754356920719,18.59362280368805,18.545834386721253,-172.97092908966576,3.26574725428281,-2.999999971205847,0.8664236308387017,-176.42658705440314,3.365486598816119,39633278528916657
792254855740779264,179.47938000736852,52.73659067385096,0.0181731937663859,0.0924339145421981,-7.979784801168857,-7.705268890803769,-13.290211337126609,-2.025140622466164,-10.762880654127006,-2.6848713521456604,0.0852861890028081,0.0719058971405259,18.17881118506193,17.929771549999714,17.840781919658184,-182.2940351237773,1.673103778408455,-2.5008570357970843,0.741297150485225,-183.07400850530243,1.9403076784312343,39633289685765219
792272349144777216,179.45598098951672,52.90799708846447,0.1712937371074055,0.1475718319416046,-7.545617246130043,-7.371609718244413,-13.216715283422502,-1.8696264358701769,-10.22079891207279,-2.610026640128858,0.1298954859622788,0.1191827196683041,18.88451089709997,18.683742191642523,18.645159423351288,-193.3985285765532,6.09313920193152,-2.1081342744596783,0.9241792236332836,-182.5041595012989,3.563153299945645,39633293347391661
793007299651756800,145.0997588159789,31.45631820637482,0.0704865229001859,0.1635818183422088,-5.346648161937814,-12.92239439902827,-45.92807272133615,-0.0347431839724226,-13.620970049087529,-3.1692425740941035,0.0913754725560345,0.1543973714736249,18.07558876276016,17.87677027285099,17.82885728776455,19.839442371197624,0.7272921150506062,-2.42149328275172,0.9991304383514678,22.302420019409222,1.0057694977307672,39628511429791420
793042724542087680,145.3139013819977,31.69407157522027,0.4813027211740968,0.3397120535373688,-4.519365159261537,-13.14263192131019,-45.62854769351884,-0.0445177931334348,-13.310997137871697,-3.996347139246061,0.1995508821142522,0.3920582003410318,19.20710813254118,19.001038126647472,18.92211416363716,22.75681710720491,3.576360919840951,-2.36316002832856,0.9988567223438132,26.329354156012517,3.6566102544668246,39628516588784484
793053135542217472,145.47712968086088,31.95217653793125,-0.0906365277854073,0.1920206695795059,-4.845773473465389,-12.66477318910297,-45.33803316773776,-0.0063753361119068,-13.108084529960957,-3.472192454769812,0.124911760014125,0.2458220154412327,18.64351332187653,18.42565263435245,18.35946161672473,16.171281255918533,2.581476308396569,-2.499998050704921,0.9992813006584582,21.925992924977777,1.1824788993713578,39628521735196479
793179308798003584,146.0750128279839,32.31129363097097,0.1778687347641756,0.0858688801527023,-5.127481205571551,-13.01543878801648,-44.75013601372939,-0.2055854474445272,-13.537857290539982,-3.524078651089791,0.0526607109532026,0.0888925707232031,17.262423016130924,17.219934076070786,17.417891955003142,0.528283812906894,7.638208910951461,-1.887809010424364,0.9993931233951482,9.26774312868377,0.7163984211395297,39628526873215186
793611485587328640,146.89770747913488,33.25817059095169,0.0542876437123392,0.0388507395982742,-5.282768699278191,-12.78115438028806,-43.57756115989992,-0.2020885262882378,-13.414017880673017,-3.365958514274145,0.0248666611918937,0.0408519102097594,15.248744118958712,15.472324065864086,15.691002182662489,0.0,10000.0,-10000.0,0.9984386907350836,2.154432581641609,1.07276410297398,2305843015123472290
793716935624289536,147.24093249684353,33.61030828600552,0.1371882248420808,0.0578628107905387,-5.263317117336406,-12.65435080210304,-43.12406798197907,-0.2217830516190471,-13.289477807856198,-3.3503553385916938,0.0354555025019001,0.0572452362271108,16.692731119692326,16.289720533415675,16.11565164849162,0.0,10000.0,-10000.0,0.9977487741506672,6.514358183941112,1.462916354775233,2305843015123475614
793785375926678400,144.6684817208671,31.85371282436911,0.422634935317546,0.3431690335273742,-5.0846941246218895,-12.92689096418215,-45.81738288303984,0.4948238721329547,-13.485521106882272,-3.331567921662608,0.2220411414706755,0.3229126132976618,19.589298002421856,19.28266963362693,19.18070099502802,26.857893582033537,4.000970672822817,-10000.0,0.9992230069075584,32.67735883814148,4.937239445953782,39628516580395030
