source_id,pmra,pmdec
6521664713764773504,7.111253514293058,-4.458161984872561
6521693335426869504,5.237444550457185,-1.5642749228096164
6521772706422593664,4.903418732043888,-3.789265666810265
6521800950127299584,0.5729198003819267,-3.879520981115825
6521814552286933248,10.09295192380327,-3.8420263351429034
6521839737974620288,5.890964314888272,-3.8536928827521617
6521871971706581248,-3.011193853449876,-1.3890356204408145
6521878976795863552,5.9888489870090496,-2.377254613645934
6521946081365151104,7.041085006430014,-3.553663762492364
6522083520318554112,6.325494049217018,-3.5238803714986
6522143825957500672,0.65926466137896,-2.7243256483344287
6522359433315047936,8.143393843026349,-3.7051214039715994
6522386233910982144,7.159408049464012,-3.808405376558742
6522388570373200256,5.533913245123315,-3.336827457169501
6522444404948105600,0.9583138011523915,-2.37293575279553
6522485529257414912,1.6523011905216545,-1.8740722847303073
6522504186595325184,-0.27027626940908234,-4.205639700724063
6562517819912117760,3.69358721120759,-6.259880608202429
6562571970859786624,7.504824660345953,-8.744209192388244
6562795519613815680,0.10457763932715858,-2.343447109972574
6562803830374167680,8.115757140676317,-5.09291609108923
6562833757706617728,2.3899985605433507,-4.288202406612033
6562851766505613696,2.0523969980582595,-4.283565110464367
6562858943394115840,-2.8347425284821304,-4.213553374351582
6562860627021334400,-2.4371687607600174,-0.8218158377266764
6563610150354136448,4.988762979157889,-8.802055888003164
6563612692974861824,7.3668864405276615,-5.689120297744583
6563618053094125952,2.28060653052417,-6.174362751785662
6564013808560489472,3.7837471519712302,-6.398476931938738
6564096959127478656,2.3145256789183124,-6.1646659651884805
6564098677115302400,-2.1453011366800347,-1.9805610911454163
6564103560494188032,6.511377756264799,-4.326313514495323
6564106545494449024,0.4587803777124352,-2.1297089133284253
6564124309479267328,5.563273729164572,-4.266347954232076
6564332014098069632,6.7487155517651445,-7.570937955064299
6564383592361735680,3.794709234746502,-7.831280119146047
6564394583181885824,7.532416123287204,-6.568252564380797
4972287903484248576,7.031894557211653,-4.45067001628289
4973237915890771072,6.031330977553195,-1.740806752425177
6502182089275019776,-0.6300641880681552,-2.097594224625089
6502303340494414592,1.4061671279453258,-4.25577574819596
6502370823021630464,7.37840789707185,-3.5298745967839684
6512757020311707904,1.1493202260697557,-2.504841112326481
6512897100668499456,6.731457736564513,-4.854540047661111
6512900261764448640,8.139824496001625,-5.62707459201426
6513001661648712576,2.0753771652467554,-5.188877641660435
6513220906842995200,3.935748346887299,-4.495250732609783
6513241080304908928,6.28912117017178,-6.01478827480705
6513282960530181120,2.1094704566410503,-5.03194401724638
6514755996873698432,7.471883645503603,-5.040908959566803
6521423332305912960,4.59294278908096,-4.601218526010035
6521603622150168832,3.6124175432648977,-1.1716423526723936
6521769579686384640,1.9398038137114204,-3.446466335658219
6521807444117884416,9.204562010563828,-1.7584774914838728
6522128604593370752,5.494529954982277,-3.65382981770946
6522134097853828736,6.120498291305632,-2.3863003051811695
6522385027022899456,9.236073415705018,-1.7556763768599744
6522488969528624640,7.892612174311335,-4.587691569497527
6522906749587841408,9.413092157954903,-3.259551257024581
6562768474204368896,6.919836192399713,-6.102374889946468
6562781019804210688,3.6080904440981785,-3.5455142044119987
6562810736681669888,4.179796146579884,-4.227489762518351
6562838263128360832,4.400914089934671,-5.613509916342452
6562864410889337216,1.0618218922889044,-4.187069816143981
6563611146786567040,5.193414477250649,-8.454898235997033
6563627776900044160,1.7380979105794088,-5.936204949285884
6564011442035506176,0.24641183017469193,-2.9466937399809883
6564021646877820416,2.7134956565562502,-8.359582140943312
6564079263862145792,-0.06376177481758483,-2.5970512727179114
6564134930935427456,3.657221277594057,-6.788809693846485
6564136610265342720,2.1744787347475154,-2.404678364924523
6564310126944138240,4.201954219644861,-7.087890554885895
6564340638392470784,4.404063009038854,-6.465818777787339
6564371532093613696,-2.9100257831789262,-4.011232847126854
6564375032490155136,3.4903575677306145,-5.176754550166878
6564379671054907136,6.767827087150469,-8.627894982853496
6564385615290066560,-0.4826993256509726,-5.595265800149601
6564410010704475904,3.5409897434480397,-4.221258205612003
4972288178362154112,8.778096364758339,-1.8005413297316912
4972390570382526848,7.874337257824902,-3.50607707193988
4973172151351516544,6.992109603161338,-2.012934939211914
4973203517494889728,1.0697404580412584,-2.3945621629159506
4973216196238420608,8.73721835097988,-0.7159352700874324
4973236472781760384,5.835958884645533,-3.658609057985747
4973477987382631936,9.596798025520597,-4.397820004382483
6502177274615225984,7.22561619834745,-5.099588828702905
6502292555833264896,5.9046413731172445,-2.4122758435036102
6502382505332691584,5.011804522472896,-4.868924928654354
6502451503983177088,9.911867443513588,-4.883374919719399
6502472252968226560,6.770586962486683,-5.0766242521367415
6502518088859248384,-3.6099090942708965,-2.7044749662291845
6512960941063123968,10.05662975511444,-3.0673303744238885
6512985061598470528,1.6873994337311726,-0.7850261768792323
6512986302845649024,0.4352433448098393,-2.763690670770123
6513030244654814976,6.139062425587486,-5.360379536067006
6513046702970342912,8.021220973311959,-4.966843342739812
6513073576581021312,6.355902176343611,-3.918432022455092
6513086770720525696,5.587920012547052,-3.464980039900047
6513159746509151744,7.095501137336575,-5.493500915854865
6513233001470950400,5.833387201035049,-5.143667629109927
6513240560613556224,6.973487719900082,-4.944120904242041
6513509773460921472,4.774086762092772,-7.922874925686843
6514037603464828416,8.337493971453334,-7.35813110125984
6514743081907986176,3.9588127743444157,-2.0862415197071833
6514756443550323456,8.541202696566629,-6.805283427643041
6521595272733798528,2.078107750041932,-4.570031803489482
6522105652288085888,1.0226258870711147,-2.1280315020437146
6522368504286010368,4.103239942629246,-5.2151569612515845
6522451513116832768,9.291235978420715,-4.366434032994549
6522492646020631168,7.933041347528715,-3.3844868426118073
6522519236161047808,3.669559195631473,-3.0705025623749185
6562554864006277376,6.889743238838679,-8.197182877259467
6562778369808121472,6.850887709430241,-4.389597234088493
6562795210376172288,5.398695123266532,-6.067993258417027
6562801635647196416,5.641880526496416,-8.503758465661239
6562808572018149760,5.890156143155695,-9.757610071369832
6562859737964882816,2.7667835668213567,-5.892121227819558
6563601599076353024,3.603303464726996,-6.208961328846813
4972360570034064640,7.373671501582865,-4.22020787147269
4972365075456677632,6.066285667793638,-4.846515064863895
4973188472227238784,7.44860771691687,-2.954493914049589
4973469775405177344,8.605722433329747,-1.2630307545507966
6500871673276663552,10.099680165932819,-3.4661967061335712
